age,education,employment,income,marital,children,housing,vehicle,health,region
85,high_school,retired,low,married,1,owned,0,fair,suburban
59,vocational,retired,low,married,2_plus,mortgage,0,good,rural
21,bachelor,student,middle,single,0,rent,0,good,suburban
76,bachelor,retired,middle,separated,2_plus,owned,1,poor,suburban
50,bachelor,employed,middle,single,2_plus,owned,0,good,urban
68,high_school,retired,low,separated,2_plus,owned,0,poor,suburban
55,high_school,employed,middle,single,2_plus,mortgage,0,good,urban
40,vocational,employed,middle,married,0,rent,2_plus,fair,suburban
53,vocational,retired,low,married,1,owned,0,fair,suburban
46,vocational,employed,low,married,2_plus,rent,0,fair,suburban
79,postgraduate,employed,middle,separated,2_plus,mortgage,1,fair,urban
62,vocational,self_employed,middle,single,2_plus,mortgage,1,fair,rural
38,bachelor,employed,low,married,2_plus,owned,0,good,urban
60,high_school,self_employed,low,single,2_plus,rent,0,good,rural
45,vocational,employed,low,married,1,rent,0,fair,suburban
23,bachelor,student,low,single,0,rent,0,good,urban
55,postgraduate,retired,low,married,2_plus,owned,0,fair,suburban
55,high_school,employed,middle,single,2_plus,owned,1,good,urban
30,bachelor,employed,low,single,0,owned,0,fair,suburban
20,high_school,employed,middle,single,0,rent,0,good,suburban
29,vocational,employed,middle,married,1,rent,2_plus,good,urban
81,bachelor,retired,high,separated,1,owned,1,poor,suburban
63,bachelor,employed,middle,married,2_plus,owned,0,poor,urban
19,high_school,unemployed,low,single,0,owned,1,good,urban
48,bachelor,employed,middle,married,1,owned,1,good,suburban
23,bachelor,student,low,married,0,rent,0,good,urban
58,vocational,employed,middle,single,0,mortgage,0,fair,urban
56,high_school,employed,middle,married,1,owned,1,good,urban
80,postgraduate,retired,low,separated,2_plus,mortgage,0,poor,suburban
58,postgraduate,employed,high,separated,2_plus,owned,2_plus,fair,suburban
43,high_school,employed,middle,separated,2_plus,owned,1,good,suburban
66,vocational,retired,middle,married,2_plus,owned,1,poor,suburban
19,high_school,employed,middle,single,0,rent,1,good,suburban
28,bachelor,employed,middle,single,1,mortgage,0,fair,suburban
37,postgraduate,employed,middle,separated,1,mortgage,0,poor,urban
37,postgraduate,employed,middle,married,1,mortgage,1,good,urban
84,bachelor,self_employed,high,married,1,owned,1,fair,urban
29,bachelor,employed,low,married,2_plus,rent,0,good,urban
34,vocational,employed,low,single,1,rent,1,fair,rural
42,bachelor,employed,high,married,2_plus,mortgage,2_plus,good,rural
36,bachelor,self_employed,middle,married,2_plus,mortgage,1,good,urban
58,bachelor,self_employed,low,separated,2_plus,mortgage,1,good,suburban
40,vocational,unemployed,middle,married,2_plus,rent,2_plus,good,rural
18,bachelor,student,low,single,0,owned,0,good,rural
74,vocational,retired,low,separated,0,owned,0,fair,rural
24,high_school,employed,middle,single,0,rent,1,good,suburban
33,postgraduate,employed,high,married,1,owned,2_plus,fair,urban
49,postgraduate,self_employed,middle,married,2_plus,rent,1,poor,urban
27,postgraduate,student,middle,single,0,rent,1,good,urban
22,vocational,student,low,single,0,rent,0,good,rural
32,high_school,employed,low,single,0,rent,1,good,urban
23,bachelor,student,low,single,1,mortgage,0,good,suburban
58,high_school,retired,low,married,2_plus,owned,1,fair,suburban
79,high_school,retired,middle,single,0,owned,2_plus,fair,rural
59,vocational,employed,middle,married,1,rent,0,good,rural
68,vocational,self_employed,middle,married,2_plus,owned,2_plus,fair,rural
21,high_school,employed,low,single,0,rent,0,good,rural
76,high_school,student,low,single,0,rent,0,good,suburban
54,bachelor,employed,middle,separated,2_plus,mortgage,0,good,urban
49,postgraduate,employed,middle,married,0,rent,0,fair,urban
48,bachelor,employed,middle,married,0,rent,2_plus,poor,urban
65,high_school,retired,low,married,1,owned,1,good,rural
38,vocational,employed,high,single,0,mortgage,2_plus,fair,rural
31,bachelor,employed,high,married,2_plus,mortgage,2_plus,good,rural
62,vocational,employed,low,married,0,rent,1,poor,urban
61,vocational,self_employed,high,married,2_plus,owned,2_plus,poor,urban
30,high_school,employed,middle,single,0,rent,2_plus,good,rural
52,vocational,employed,high,married,2_plus,owned,1,fair,rural
37,bachelor,self_employed,low,single,2_plus,mortgage,0,poor,suburban
81,postgraduate,unemployed,low,married,2_plus,mortgage,0,fair,urban
60,vocational,employed,low,married,2_plus,owned,1,fair,urban
81,bachelor,retired,low,separated,2_plus,owned,0,fair,urban
33,high_school,employed,middle,married,2_plus,rent,0,good,suburban
45,vocational,unemployed,middle,married,1,owned,1,good,suburban
57,vocational,employed,middle,married,1,rent,1,good,urban
57,vocational,employed,middle,single,0,owned,1,good,suburban
28,postgraduate,self_employed,middle,single,0,rent,2_plus,good,rural
39,bachelor,employed,middle,married,1,mortgage,1,good,urban
39,high_school,employed,middle,separated,0,owned,0,good,suburban
29,vocational,self_employed,middle,separated,0,owned,2_plus,fair,rural
22,postgraduate,employed,low,single,0,rent,0,good,suburban
38,vocational,employed,middle,single,1,mortgage,0,good,urban
26,bachelor,employed,low,single,0,owned,1,fair,suburban
52,vocational,unemployed,low,separated,2_plus,owned,0,fair,suburban
56,bachelor,retired,low,married,2_plus,rent,0,good,suburban
50,high_school,employed,middle,married,2_plus,owned,1,fair,urban
19,high_school,employed,middle,single,0,rent,0,good,urban
84,bachelor,retired,low,separated,2_plus,mortgage,1,fair,urban
56,bachelor,employed,high,separated,2_plus,mortgage,1,fair,urban
83,bachelor,retired,middle,separated,2_plus,owned,0,fair,urban
30,bachelor,student,low,single,0,rent,2_plus,good,suburban
60,vocational,employed,middle,single,0,owned,0,good,rural
47,vocational,employed,middle,married,1,mortgage,1,fair,rural
59,high_school,employed,low,single,0,owned,1,fair,urban
60,bachelor,employed,middle,married,2_plus,mortgage,0,good,urban
42,high_school,unemployed,low,married,2_plus,owned,0,good,urban
38,vocational,employed,low,married,2_plus,rent,1,good,urban
54,vocational,employed,middle,married,1,owned,1,fair,urban
60,postgraduate,employed,middle,married,2_plus,mortgage,0,good,urban
39,vocational,self_employed,middle,married,2_plus,rent,0,fair,urban
41,vocational,employed,middle,married,2_plus,owned,0,good,suburban
26,bachelor,employed,high,single,0,rent,2_plus,good,suburban
32,vocational,employed,middle,married,0,rent,0,good,rural
30,bachelor,unemployed,middle,married,2_plus,rent,1,poor,rural
70,postgraduate,retired,middle,separated,2_plus,owned,0,fair,urban
62,postgraduate,self_employed,middle,married,2_plus,owned,1,good,urban
45,vocational,employed,middle,married,2_plus,mortgage,1,good,urban
73,vocational,retired,low,separated,2_plus,mortgage,2_plus,poor,rural
25,bachelor,employed,middle,married,0,mortgage,2_plus,fair,rural
27,bachelor,employed,middle,married,2_plus,mortgage,0,good,suburban
48,postgraduate,self_employed,high,married,2_plus,owned,2_plus,good,suburban
37,vocational,employed,low,married,0,rent,0,fair,urban
66,high_school,unemployed,low,married,2_plus,rent,1,poor,suburban
68,vocational,retired,middle,married,2_plus,owned,0,poor,suburban
35,bachelor,employed,high,married,2_plus,mortgage,1,fair,suburban
44,vocational,employed,low,married,2_plus,rent,0,poor,suburban
58,high_school,self_employed,middle,separated,2_plus,rent,0,good,urban
47,vocational,employed,low,married,2_plus,mortgage,1,fair,urban
73,bachelor,retired,middle,separated,1,rent,2_plus,good,urban
52,postgraduate,employed,middle,married,1,owned,2_plus,poor,urban
38,vocational,employed,low,married,1,owned,0,fair,suburban
63,high_school,employed,middle,married,1,owned,1,fair,suburban
29,vocational,retired,middle,married,0,rent,1,good,suburban
22,high_school,retired,middle,single,0,rent,1,good,suburban
51,high_school,employed,low,married,0,mortgage,1,fair,urban
73,vocational,retired,middle,married,0,mortgage,2_plus,fair,urban
43,postgraduate,employed,middle,single,0,rent,0,good,urban
64,high_school,employed,middle,single,0,mortgage,1,good,rural
46,bachelor,employed,high,single,0,mortgage,0,good,suburban
39,bachelor,employed,low,married,2_plus,owned,0,good,rural
40,vocational,unemployed,middle,married,2_plus,mortgage,1,good,rural
63,postgraduate,employed,low,single,2_plus,owned,1,fair,rural
40,bachelor,employed,high,married,2_plus,owned,1,good,rural
20,high_school,student,low,separated,1,mortgage,1,good,urban
61,postgraduate,employed,high,married,2_plus,owned,2_plus,fair,suburban
45,postgraduate,employed,high,single,1,mortgage,1,good,urban
56,vocational,retired,middle,separated,2_plus,rent,1,fair,urban
44,high_school,unemployed,low,married,2_plus,mortgage,0,good,rural
39,postgraduate,employed,middle,single,0,mortgage,1,good,suburban
73,postgraduate,retired,low,married,0,owned,0,poor,urban
32,bachelor,employed,low,married,1,rent,1,good,suburban
46,vocational,employed,middle,married,2_plus,mortgage,1,good,urban
68,vocational,retired,middle,married,1,owned,0,poor,urban
26,high_school,employed,middle,single,0,owned,1,good,rural
35,bachelor,employed,high,married,1,mortgage,1,good,urban
29,postgraduate,employed,high,married,2_plus,rent,1,good,urban
25,bachelor,unemployed,low,single,0,rent,0,good,rural
59,high_school,student,low,married,2_plus,rent,0,good,urban
43,bachelor,student,low,married,0,mortgage,0,good,urban
70,postgraduate,retired,middle,married,0,mortgage,1,poor,urban
49,high_school,employed,low,single,1,owned,0,good,urban
50,bachelor,employed,high,separated,1,owned,0,good,urban
58,bachelor,employed,middle,separated,2_plus,owned,1,good,urban
27,bachelor,employed,high,married,0,rent,1,good,urban
47,high_school,self_employed,low,separated,2_plus,rent,1,good,urban
27,high_school,employed,middle,single,0,rent,0,good,suburban
45,high_school,unemployed,low,single,0,owned,0,good,rural
48,bachelor,employed,middle,married,1,owned,2_plus,good,suburban
52,postgraduate,employed,middle,single,2_plus,mortgage,1,fair,urban
38,bachelor,employed,middle,married,1,mortgage,1,good,urban
27,vocational,unemployed,low,married,1,rent,0,fair,suburban
36,high_school,employed,high,single,1,mortgage,1,fair,rural
37,bachelor,employed,middle,married,2_plus,rent,1,good,urban
80,bachelor,retired,low,married,2_plus,owned,0,poor,suburban
22,high_school,employed,low,separated,2_plus,rent,0,fair,urban
48,vocational,self_employed,middle,single,1,mortgage,2_plus,fair,suburban
44,bachelor,employed,high,single,2_plus,mortgage,1,poor,urban
29,high_school,employed,middle,married,0,rent,0,fair,suburban
24,vocational,employed,low,single,0,rent,1,good,urban
30,bachelor,employed,high,married,1,mortgage,2_plus,fair,rural
41,bachelor,self_employed,middle,married,1,mortgage,1,poor,rural
18,bachelor,student,low,single,0,rent,2_plus,good,rural
27,vocational,employed,middle,single,0,owned,1,fair,rural
22,bachelor,employed,middle,separated,0,mortgage,2_plus,good,suburban
53,high_school,employed,high,married,2_plus,owned,1,good,urban
42,postgraduate,employed,middle,married,2_plus,mortgage,1,good,suburban
40,high_school,unemployed,low,married,2_plus,rent,1,good,urban
39,postgraduate,self_employed,middle,married,0,mortgage,2_plus,good,rural
42,postgraduate,employed,middle,single,2_plus,mortgage,1,good,rural
56,vocational,employed,low,married,2_plus,owned,1,good,suburban
81,high_school,employed,middle,married,2_plus,rent,2_plus,poor,suburban
49,bachelor,employed,middle,married,0,mortgage,1,good,suburban
57,high_school,employed,middle,married,0,mortgage,1,good,rural
29,bachelor,employed,low,married,2_plus,owned,0,fair,urban
52,high_school,employed,middle,single,2_plus,mortgage,1,poor,rural
59,high_school,retired,middle,single,2_plus,mortgage,1,poor,urban
66,vocational,retired,middle,married,2_plus,owned,1,poor,rural
25,bachelor,employed,high,single,0,mortgage,2_plus,fair,urban
30,bachelor,student,low,single,0,mortgage,0,fair,suburban
31,postgraduate,employed,middle,single,0,mortgage,1,good,urban
36,bachelor,employed,middle,single,1,mortgage,1,good,urban
44,bachelor,employed,middle,married,1,mortgage,1,good,urban
30,bachelor,employed,middle,single,0,rent,1,good,urban
49,vocational,employed,middle,married,2_plus,mortgage,1,good,urban
36,bachelor,employed,middle,separated,0,owned,0,good,urban
21,high_school,employed,low,single,0,rent,0,good,suburban
55,vocational,employed,high,single,0,owned,2_plus,fair,rural
46,bachelor,employed,high,married,1,owned,1,fair,urban
38,high_school,retired,middle,married,2_plus,mortgage,0,good,urban
39,vocational,employed,middle,married,2_plus,mortgage,0,good,urban
66,bachelor,retired,middle,married,2_plus,owned,1,poor,suburban
64,bachelor,employed,middle,single,0,owned,0,fair,urban
34,vocational,student,low,married,1,mortgage,0,fair,urban
47,bachelor,self_employed,middle,married,2_plus,rent,1,fair,suburban
81,vocational,employed,middle,married,2_plus,owned,1,poor,suburban
85,vocational,employed,middle,single,1,owned,1,fair,urban
40,high_school,employed,middle,married,2_plus,owned,0,good,urban
55,high_school,retired,low,single,0,owned,0,good,rural
31,high_school,employed,middle,married,1,rent,0,good,urban
31,vocational,employed,low,married,0,rent,0,poor,urban
46,postgraduate,self_employed,high,single,0,mortgage,0,fair,urban
61,bachelor,employed,high,married,2_plus,owned,2_plus,fair,suburban
62,bachelor,employed,middle,separated,2_plus,owned,1,fair,rural
45,bachelor,employed,middle,separated,2_plus,owned,1,fair,rural
62,bachelor,employed,low,single,2_plus,mortgage,1,good,suburban
19,bachelor,self_employed,high,single,0,rent,1,good,urban
46,vocational,employed,low,married,0,mortgage,0,good,rural
29,high_school,employed,middle,married,0,rent,0,fair,urban
31,high_school,employed,middle,married,0,owned,0,good,suburban
48,bachelor,employed,high,married,2_plus,owned,1,good,suburban
65,high_school,retired,middle,separated,1,rent,1,fair,rural
27,postgraduate,retired,middle,married,1,rent,2_plus,poor,urban
63,vocational,employed,middle,married,2_plus,mortgage,1,good,suburban
31,vocational,employed,middle,single,0,owned,1,good,rural
45,postgraduate,employed,middle,married,2_plus,owned,2_plus,fair,rural
36,high_school,employed,middle,married,2_plus,owned,1,poor,rural
62,postgraduate,employed,middle,married,2_plus,owned,0,good,suburban
37,postgraduate,employed,middle,separated,0,rent,1,fair,suburban
43,bachelor,employed,middle,married,2_plus,rent,0,fair,urban
54,bachelor,employed,high,married,0,mortgage,0,poor,urban
65,postgraduate,retired,middle,married,1,rent,1,fair,suburban
55,bachelor,employed,middle,single,2_plus,owned,1,good,suburban
29,vocational,employed,middle,single,0,mortgage,1,good,urban
39,bachelor,self_employed,low,married,0,rent,0,good,urban
33,postgraduate,employed,middle,single,0,rent,2_plus,fair,urban
30,postgraduate,unemployed,low,married,1,rent,0,fair,urban
26,high_school,self_employed,low,separated,1,mortgage,0,good,suburban
58,bachelor,employed,high,married,2_plus,owned,1,fair,suburban
62,high_school,employed,middle,separated,2_plus,rent,1,good,suburban
