age,education,employment,income,marital,children,housing,vehicle,health,region
31,bachelor,employed,middle,separated,1,mortgage,1,fair,urban
75,high_school,retired,middle,married,2_plus,owned,1,poor,urban
62,bachelor,employed,middle,separated,2_plus,mortgage,0,good,urban
22,vocational,employed,middle,single,0,rent,0,good,urban
59,high_school,retired,low,married,2_plus,owned,0,fair,suburban
56,vocational,self_employed,high,single,0,owned,2_plus,fair,urban
41,bachelor,employed,middle,married,2_plus,mortgage,1,good,urban
43,high_school,unemployed,low,married,2_plus,rent,0,good,urban
42,vocational,employed,high,married,0,mortgage,0,good,rural
46,bachelor,employed,middle,married,2_plus,rent,0,good,urban
78,vocational,retired,middle,married,2_plus,owned,1,poor,suburban
42,bachelor,employed,low,single,0,owned,1,fair,rural
83,vocational,retired,middle,married,0,owned,2_plus,fair,rural
53,high_school,employed,middle,single,1,owned,0,good,urban
41,bachelor,employed,high,married,1,owned,2_plus,fair,urban
42,high_school,employed,middle,single,0,rent,1,good,urban
48,bachelor,self_employed,high,separated,0,owned,2_plus,good,rural
56,high_school,employed,middle,married,2_plus,owned,0,fair,suburban
44,vocational,employed,high,married,2_plus,owned,2_plus,good,rural
51,bachelor,employed,high,single,2_plus,mortgage,1,fair,suburban
47,postgraduate,employed,middle,married,2_plus,owned,1,good,urban
56,vocational,employed,middle,separated,0,mortgage,1,good,urban
42,vocational,unemployed,middle,married,2_plus,rent,1,poor,rural
25,vocational,employed,middle,single,1,mortgage,0,good,suburban
60,vocational,employed,low,single,0,owned,0,good,urban
22,high_school,student,low,single,1,rent,0,good,suburban
72,bachelor,retired,middle,single,2_plus,mortgage,1,poor,urban
46,high_school,employed,middle,married,1,rent,1,good,suburban
42,bachelor,employed,middle,single,0,mortgage,1,good,suburban
50,bachelor,employed,high,married,2_plus,owned,1,good,urban
53,vocational,retired,middle,married,1,rent,1,good,rural
27,high_school,employed,middle,single,0,mortgage,2_plus,fair,rural
36,high_school,employed,middle,married,2_plus,rent,0,good,suburban
57,postgraduate,employed,middle,married,0,owned,0,good,urban
25,postgraduate,employed,low,married,0,mortgage,0,fair,urban
57,bachelor,self_employed,middle,single,0,owned,0,good,suburban
32,vocational,employed,middle,married,1,rent,2_plus,good,urban
43,high_school,employed,high,married,1,owned,1,good,rural
41,bachelor,employed,middle,single,0,mortgage,1,good,urban
54,vocational,self_employed,low,married,2_plus,owned,0,good,suburban
33,high_school,employed,low,single,0,rent,1,good,rural
28,vocational,student,low,single,0,rent,0,good,rural
62,vocational,employed,low,married,2_plus,owned,0,good,suburban
56,vocational,employed,high,married,2_plus,owned,2_plus,fair,suburban
20,bachelor,student,low,single,0,mortgage,0,good,urban
45,vocational,employed,middle,married,1,rent,1,good,suburban
85,vocational,retired,low,married,2_plus,owned,0,poor,rural
32,postgraduate,employed,high,married,1,mortgage,2_plus,fair,rural
22,high_school,employed,middle,single,0,rent,0,good,urban
36,bachelor,employed,high,single,1,owned,1,poor,urban
32,vocational,employed,middle,married,1,rent,1,good,urban
32,high_school,self_employed,middle,married,0,rent,1,good,urban
41,bachelor,employed,middle,married,1,mortgage,1,good,urban
55,high_school,retired,low,single,2_plus,owned,0,good,suburban
37,vocational,self_employed,middle,married,2_plus,mortgage,0,good,urban
49,postgraduate,employed,middle,married,1,rent,1,fair,urban
37,postgraduate,employed,middle,single,0,mortgage,2_plus,poor,rural
57,vocational,employed,middle,single,2_plus,mortgage,1,good,rural
70,bachelor,retired,middle,married,0,owned,1,fair,urban
46,bachelor,self_employed,high,married,1,mortgage,1,fair,urban
59,bachelor,employed,middle,single,2_plus,owned,2_plus,good,urban
68,high_school,retired,middle,married,2_plus,owned,1,poor,rural
51,bachelor,retired,low,married,2_plus,mortgage,1,fair,rural
36,high_school,employed,middle,married,2_plus,mortgage,1,good,urban
50,high_school,employed,middle,single,1,rent,1,good,urban
62,high_school,employed,middle,single,0,owned,0,good,rural
47,bachelor,unemployed,low,married,1,mortgage,0,good,urban
40,bachelor,employed,middle,married,2_plus,mortgage,0,good,urban
36,high_school,employed,middle,single,0,mortgage,1,fair,suburban
54,high_school,employed,middle,single,0,owned,2_plus,fair,rural
56,vocational,self_employed,low,married,1,mortgage,0,fair,suburban
30,postgraduate,employed,high,single,0,rent,2_plus,fair,urban
29,bachelor,employed,middle,single,0,rent,2_plus,good,rural
22,vocational,student,low,single,0,rent,0,good,urban
31,high_school,unemployed,low,separated,1,rent,1,fair,urban
59,postgraduate,employed,high,single,0,mortgage,1,fair,urban
42,bachelor,employed,high,married,2_plus,owned,1,good,suburban
56,vocational,employed,high,married,1,owned,1,fair,urban
49,vocational,employed,middle,married,0,rent,0,good,urban
62,bachelor,retired,low,single,0,mortgage,0,good,urban
32,vocational,self_employed,low,single,0,rent,0,fair,rural
50,vocational,employed,middle,single,2_plus,owned,0,good,urban
58,vocational,employed,middle,single,1,mortgage,1,good,suburban
63,bachelor,employed,middle,separated,2_plus,mortgage,0,fair,urban
31,vocational,employed,middle,married,2_plus,rent,1,good,urban
19,bachelor,student,low,single,0,mortgage,1,good,suburban
42,vocational,self_employed,middle,married,1,mortgage,1,good,rural
58,high_school,employed,middle,married,2_plus,owned,0,poor,rural
64,vocational,employed,middle,married,2_plus,owned,1,good,suburban
43,vocational,employed,low,married,2_plus,mortgage,1,good,suburban
70,vocational,retired,middle,married,0,mortgage,1,poor,rural
66,postgraduate,retired,middle,separated,2_plus,owned,2_plus,fair,urban
22,high_school,unemployed,low,separated,1,owned,1,good,suburban
64,vocational,employed,middle,married,1,mortgage,0,good,suburban
21,high_school,unemployed,low,separated,0,rent,0,good,urban
36,bachelor,employed,middle,separated,1,mortgage,0,good,urban
35,vocational,employed,middle,married,2_plus,owned,2_plus,fair,rural
61,postgraduate,retired,middle,married,2_plus,mortgage,2_plus,fair,rural
72,bachelor,retired,middle,separated,1,owned,1,fair,urban
42,bachelor,employed,middle,single,0,owned,1,good,suburban
34,vocational,employed,low,single,0,rent,0,fair,urban
38,bachelor,employed,high,married,1,mortgage,1,good,urban
23,bachelor,student,low,married,0,mortgage,0,good,urban
66,postgraduate,retired,middle,married,0,owned,0,fair,urban
65,bachelor,retired,low,married,1,owned,1,poor,suburban
35,bachelor,employed,high,separated,2_plus,mortgage,1,good,urban
39,bachelor,employed,middle,separated,2_plus,mortgage,1,good,suburban
75,vocational,employed,middle,married,0,owned,2_plus,fair,suburban
35,vocational,employed,middle,married,2_plus,mortgage,1,good,rural
31,bachelor,employed,high,single,0,rent,2_plus,fair,suburban
47,vocational,employed,middle,married,1,rent,1,fair,rural
75,postgraduate,retired,middle,married,0,rent,0,poor,urban
26,vocational,self_employed,low,single,0,rent,1,fair,rural
83,postgraduate,retired,middle,separated,1,rent,2_plus,fair,urban
50,vocational,retired,middle,married,2_plus,owned,1,fair,urban
57,bachelor,employed,middle,married,2_plus,owned,1,fair,suburban
24,bachelor,student,low,single,0,rent,2_plus,good,suburban
55,postgraduate,self_employed,middle,single,2_plus,rent,0,fair,urban
56,vocational,unemployed,low,married,2_plus,owned,1,good,rural
53,bachelor,employed,middle,single,1,owned,2_plus,poor,suburban
28,postgraduate,employed,middle,married,0,rent,2_plus,good,suburban
53,vocational,employed,middle,single,2_plus,rent,1,good,urban
25,postgraduate,employed,high,separated,2_plus,rent,1,good,suburban
80,bachelor,retired,low,married,2_plus,owned,1,poor,suburban
73,vocational,retired,low,separated,0,owned,0,fair,suburban
49,high_school,unemployed,low,married,2_plus,owned,0,good,rural
28,bachelor,employed,middle,single,0,rent,1,good,rural
46,vocational,unemployed,low,married,0,mortgage,1,good,rural
21,bachelor,student,low,single,0,rent,0,good,urban
31,bachelor,self_employed,high,separated,2_plus,mortgage,2_plus,fair,urban
25,bachelor,employed,middle,single,1,mortgage,1,fair,rural
33,bachelor,employed,middle,single,0,rent,2_plus,good,suburban
68,vocational,retired,middle,separated,2_plus,owned,2_plus,fair,suburban
24,high_school,student,low,single,1,rent,0,good,urban
19,high_school,employed,low,single,0,rent,1,good,suburban
23,high_school,employed,middle,single,0,rent,1,good,suburban
41,vocational,employed,high,married,2_plus,owned,1,fair,rural
46,high_school,self_employed,middle,single,2_plus,mortgage,1,good,urban
39,bachelor,employed,high,single,2_plus,owned,1,fair,urban
71,postgraduate,retired,low,separated,2_plus,owned,0,fair,suburban
59,postgraduate,self_employed,middle,married,2_plus,rent,0,fair,urban
18,bachelor,student,low,single,0,mortgage,0,good,suburban
39,bachelor,employed,high,married,1,owned,2_plus,good,urban
45,bachelor,self_employed,middle,married,2_plus,owned,1,good,urban
48,vocational,employed,middle,married,0,rent,1,good,urban
56,bachelor,employed,high,married,1,owned,1,good,urban
34,vocational,employed,low,single,0,rent,0,good,suburban
20,bachelor,student,low,single,0,mortgage,2_plus,good,suburban
35,high_school,employed,low,married,1,rent,1,poor,suburban
60,high_school,employed,low,married,2_plus,rent,0,poor,urban
70,vocational,self_employed,middle,separated,2_plus,owned,1,poor,suburban
34,high_school,employed,middle,single,1,rent,1,poor,urban
21,high_school,unemployed,low,single,0,rent,1,good,suburban
49,high_school,employed,middle,married,2_plus,owned,1,good,suburban
46,vocational,employed,low,married,1,rent,0,fair,suburban
31,high_school,employed,low,single,0,rent,0,good,urban
50,high_school,employed,low,separated,1,owned,0,fair,urban
47,postgraduate,employed,middle,single,0,mortgage,1,good,urban
70,postgraduate,retired,middle,married,2_plus,owned,2_plus,poor,suburban
36,bachelor,employed,low,married,2_plus,mortgage,0,fair,urban
41,vocational,self_employed,middle,separated,0,rent,0,good,suburban
36,bachelor,employed,low,separated,2_plus,owned,0,good,urban
60,high_school,employed,middle,single,0,owned,1,good,urban
34,vocational,employed,middle,single,1,rent,1,good,suburban
34,postgraduate,employed,low,single,0,rent,0,fair,suburban
48,high_school,unemployed,middle,married,2_plus,rent,1,good,rural
48,vocational,unemployed,low,married,0,owned,0,fair,rural
38,bachelor,employed,middle,married,2_plus,owned,1,poor,suburban
46,bachelor,employed,middle,married,1,mortgage,2_plus,good,urban
53,high_school,employed,middle,single,1,owned,1,fair,urban
50,vocational,employed,middle,married,2_plus,rent,1,fair,urban
32,high_school,employed,middle,married,1,rent,0,good,urban
49,high_school,employed,low,married,2_plus,rent,1,good,urban
62,vocational,employed,middle,married,2_plus,rent,2_plus,fair,rural
59,vocational,employed,high,single,2_plus,owned,1,good,rural
64,bachelor,employed,middle,married,2_plus,mortgage,1,good,suburban
51,bachelor,employed,low,single,2_plus,owned,0,poor,urban
36,bachelor,employed,high,married,1,rent,1,good,urban
38,postgraduate,unemployed,low,separated,2_plus,mortgage,1,good,rural
66,vocational,retired,low,married,2_plus,mortgage,1,poor,urban
31,bachelor,student,low,married,0,mortgage,2_plus,fair,suburban
65,bachelor,retired,low,married,2_plus,owned,0,poor,suburban
55,postgraduate,employed,middle,single,0,owned,2_plus,good,rural
57,vocational,employed,middle,married,2_plus,owned,0,fair,urban
41,high_school,employed,middle,married,0,rent,2_plus,good,urban
43,vocational,employed,middle,married,0,rent,0,good,rural
47,bachelor,employed,high,married,2_plus,owned,1,good,urban
63,bachelor,retired,middle,separated,2_plus,mortgage,0,good,suburban
33,vocational,self_employed,high,married,0,rent,0,fair,urban
80,bachelor,retired,low,married,2_plus,rent,0,poor,suburban
43,bachelor,employed,middle,single,2_plus,owned,1,good,suburban
22,high_school,student,middle,single,0,rent,2_plus,good,urban
46,bachelor,unemployed,middle,married,1,owned,1,good,urban
21,bachelor,employed,low,single,0,rent,0,good,urban
56,high_school,self_employed,low,single,2_plus,mortgage,0,good,urban
62,vocational,employed,low,married,2_plus,owned,0,fair,urban
49,vocational,employed,middle,married,1,mortgage,1,good,urban
55,vocational,employed,middle,single,0,owned,1,fair,suburban
44,bachelor,employed,high,married,0,owned,1,good,rural
50,bachelor,employed,middle,single,1,owned,1,good,urban
64,high_school,self_employed,middle,married,2_plus,owned,0,fair,rural
47,vocational,employed,high,married,2_plus,owned,1,fair,urban
25,bachelor,employed,high,separated,2_plus,rent,2_plus,good,suburban
40,bachelor,employed,middle,married,0,mortgage,1,poor,urban
48,postgraduate,employed,middle,single,2_plus,mortgage,1,fair,urban
59,vocational,retired,low,separated,2_plus,mortgage,0,good,rural
43,high_school,employed,low,single,0,owned,0,good,rural
51,bachelor,retired,middle,separated,0,mortgage,1,fair,rural
32,bachelor,employed,high,single,0,rent,1,fair,suburban
78,high_school,self_employed,middle,married,2_plus,mortgage,1,poor,suburban
26,high_school,employed,middle,single,0,rent,1,good,rural
42,bachelor,employed,high,married,1,owned,1,fair,rural
43,postgraduate,self_employed,middle,single,0,mortgage,1,good,rural
58,bachelor,employed,high,married,2_plus,mortgage,1,good,urban
71,bachelor,retired,low,separated,1,owned,1,fair,suburban
42,vocational,employed,middle,married,2_plus,owned,1,good,rural
26,vocational,employed,middle,married,0,rent,1,good,suburban
43,postgraduate,employed,middle,single,2_plus,rent,0,good,urban
35,bachelor,employed,high,married,2_plus,owned,2_plus,good,suburban
50,high_school,employed,middle,single,0,rent,0,good,suburban
48,bachelor,unemployed,low,married,2_plus,owned,1,good,suburban
62,vocational,retired,low,married,2_plus,owned,1,fair,suburban
60,bachelor,self_employed,low,single,2_plus,rent,0,fair,suburban
29,bachelor,self_employed,high,married,0,rent,2_plus,fair,rural
27,bachelor,employed,middle,married,0,rent,2_plus,good,rural
41,vocational,employed,middle,single,0,mortgage,0,good,rural
53,vocational,employed,middle,married,0,mortgage,0,poor,suburban
26,vocational,self_employed,middle,married,1,rent,1,fair,suburban
56,postgraduate,employed,middle,single,0,mortgage,2_plus,good,rural
57,high_school,employed,middle,separated,2_plus,owned,1,good,suburban
81,vocational,unemployed,low,married,1,owned,0,fair,rural
30,high_school,employed,low,married,0,rent,0,good,urban
51,high_school,employed,middle,married,2_plus,owned,0,good,suburban
68,vocational,retired,middle,separated,1,owned,2_plus,fair,suburban
64,vocational,employed,middle,single,0,rent,1,good,urban
