age,education,employment,income,marital,children,housing,vehicle,health,region
34,high_school,self_employed,middle,single,2_plus,owned,1,good,urban
32,vocational,employed,middle,married,0,rent,2_plus,good,rural
57,bachelor,employed,middle,married,2_plus,mortgage,2_plus,fair,rural
53,high_school,employed,low,married,2_plus,rent,0,good,urban
39,bachelor,employed,middle,single,2_plus,owned,2_plus,good,rural
21,vocational,employed,middle,single,0,mortgage,2_plus,good,rural
84,bachelor,retired,high,married,0,owned,1,poor,suburban
36,bachelor,unemployed,low,married,2_plus,rent,1,fair,rural
35,vocational,self_employed,middle,single,0,rent,0,fair,suburban
59,bachelor,employed,middle,separated,2_plus,rent,1,fair,suburban
52,high_school,unemployed,low,married,2_plus,owned,0,good,rural
32,high_school,student,middle,married,2_plus,owned,0,good,rural
39,bachelor,self_employed,middle,married,0,owned,1,good,rural
39,high_school,employed,middle,married,2_plus,mortgage,1,good,urban
49,bachelor,employed,high,married,2_plus,owned,0,good,urban
38,bachelor,employed,middle,married,0,rent,1,poor,urban
40,high_school,employed,low,single,2_plus,mortgage,1,fair,suburban
33,vocational,unemployed,low,separated,2_plus,owned,0,good,suburban
81,bachelor,employed,high,single,0,owned,1,good,urban
19,high_school,retired,low,married,2_plus,rent,1,good,urban
54,bachelor,self_employed,middle,married,2_plus,owned,1,fair,urban
23,bachelor,employed,middle,single,0,rent,1,fair,suburban
34,vocational,employed,middle,separated,0,rent,1,fair,urban
74,bachelor,retired,low,married,2_plus,rent,0,poor,rural
26,high_school,retired,middle,separated,2_plus,owned,1,good,urban
19,bachelor,self_employed,high,married,0,owned,2_plus,good,urban
62,bachelor,employed,low,single,2_plus,rent,0,good,urban
49,high_school,employed,middle,married,0,rent,1,fair,urban
41,bachelor,employed,middle,separated,2_plus,mortgage,0,good,rural
62,postgraduate,employed,middle,married,2_plus,rent,1,fair,urban
55,high_school,employed,middle,married,2_plus,owned,1,good,rural
41,postgraduate,employed,low,separated,2_plus,rent,1,fair,suburban
21,postgraduate,employed,middle,married,2_plus,owned,2_plus,good,rural
62,bachelor,employed,middle,single,0,mortgage,0,fair,urban
25,vocational,employed,middle,separated,2_plus,rent,1,fair,urban
32,vocational,employed,high,married,0,rent,0,fair,rural
34,vocational,employed,middle,separated,2_plus,owned,1,good,rural
29,postgraduate,student,middle,married,2_plus,rent,0,good,urban
35,high_school,student,low,single,0,rent,2_plus,good,rural
58,bachelor,employed,high,married,2_plus,owned,0,good,rural
31,high_school,retired,low,single,0,owned,0,good,suburban
47,high_school,self_employed,middle,single,0,rent,1,good,urban
33,high_school,employed,low,married,0,owned,0,fair,suburban
49,bachelor,unemployed,middle,single,0,owned,2_plus,good,suburban
41,bachelor,employed,high,single,1,owned,1,fair,rural
55,bachelor,unemployed,low,married,1,rent,0,good,rural
44,vocational,employed,middle,single,2_plus,owned,2_plus,good,suburban
73,bachelor,retired,low,single,0,rent,0,fair,suburban
59,bachelor,employed,low,married,2_plus,mortgage,0,good,urban
62,vocational,employed,high,married,2_plus,owned,2_plus,fair,urban
22,bachelor,unemployed,low,single,0,mortgage,0,good,urban
58,postgraduate,employed,middle,separated,1,owned,1,good,suburban
39,high_school,self_employed,middle,married,0,mortgage,1,fair,urban
49,bachelor,employed,high,separated,2_plus,mortgage,1,good,rural
43,vocational,employed,middle,married,1,owned,1,fair,suburban
34,high_school,employed,low,married,2_plus,owned,1,fair,urban
43,postgraduate,employed,low,single,0,rent,0,good,urban
70,bachelor,retired,middle,single,0,owned,1,good,urban
42,postgraduate,employed,low,separated,2_plus,rent,0,good,rural
38,postgraduate,employed,middle,single,0,mortgage,1,fair,urban
71,high_school,retired,low,single,0,rent,0,good,rural
72,bachelor,retired,high,married,2_plus,mortgage,0,poor,urban
32,bachelor,employed,low,married,1,owned,1,good,rural
70,vocational,retired,low,separated,2_plus,mortgage,0,poor,urban
32,high_school,employed,middle,married,2_plus,rent,1,good,urban
48,vocational,employed,middle,separated,2_plus,mortgage,1,good,suburban
27,bachelor,employed,high,married,2_plus,mortgage,2_plus,good,suburban
60,vocational,employed,high,married,2_plus,mortgage,2_plus,fair,urban
73,postgraduate,retired,middle,single,0,rent,1,poor,urban
81,bachelor,retired,low,married,2_plus,rent,1,fair,suburban
79,vocational,retired,low,single,0,rent,0,fair,urban
47,vocational,employed,middle,married,1,rent,2_plus,good,suburban
44,bachelor,employed,middle,married,2_plus,rent,1,good,rural
56,vocational,self_employed,low,married,0,rent,2_plus,poor,rural
26,vocational,employed,middle,married,2_plus,owned,1,good,rural
44,postgraduate,unemployed,low,single,0,owned,0,fair,urban
54,high_school,employed,middle,married,0,mortgage,0,good,suburban
75,vocational,retired,low,married,2_plus,mortgage,0,fair,urban
63,postgraduate,unemployed,low,single,1,owned,0,poor,suburban
37,bachelor,employed,middle,married,2_plus,owned,1,good,suburban
56,vocational,employed,low,single,0,rent,1,good,urban
51,vocational,unemployed,low,single,2_plus,mortgage,0,poor,rural
35,vocational,employed,middle,married,2_plus,rent,0,poor,suburban
45,vocational,self_employed,low,separated,2_plus,owned,1,fair,urban
40,postgraduate,employed,middle,single,1,owned,1,fair,rural
62,bachelor,employed,middle,married,1,rent,1,good,suburban
50,postgraduate,employed,low,married,2_plus,mortgage,1,fair,rural
31,bachelor,retired,middle,separated,1,owned,0,good,suburban
44,postgraduate,student,middle,single,2_plus,mortgage,1,fair,urban
57,bachelor,employed,high,single,2_plus,mortgage,1,good,urban
48,vocational,employed,low,married,1,rent,1,fair,rural
63,postgraduate,employed,low,single,0,rent,0,fair,rural
65,postgraduate,retired,low,married,2_plus,rent,1,good,suburban
62,bachelor,unemployed,low,married,2_plus,owned,0,fair,suburban
75,postgraduate,retired,middle,married,1,rent,1,good,urban
78,bachelor,employed,middle,married,1,rent,1,poor,rural
23,high_school,employed,low,married,1,owned,1,good,urban
55,vocational,self_employed,high,single,0,owned,1,good,suburban
40,bachelor,unemployed,low,married,2_plus,mortgage,0,good,urban
81,postgraduate,retired,middle,married,0,mortgage,1,good,urban
55,bachelor,employed,high,married,0,mortgage,2_plus,good,suburban
46,bachelor,employed,middle,married,0,mortgage,0,good,suburban
22,high_school,self_employed,low,single,0,owned,0,fair,suburban
51,vocational,employed,low,married,0,rent,0,good,urban
23,vocational,employed,high,married,2_plus,owned,1,good,suburban
39,postgraduate,employed,middle,separated,2_plus,owned,1,fair,urban
29,postgraduate,employed,high,married,2_plus,owned,1,good,rural
27,bachelor,student,middle,single,1,owned,1,good,urban
40,postgraduate,employed,low,single,0,owned,0,good,suburban
33,vocational,retired,middle,single,0,owned,1,good,rural
19,vocational,employed,middle,single,1,owned,0,poor,urban
39,bachelor,employed,middle,married,1,owned,2_plus,fair,suburban
49,high_school,employed,low,married,2_plus,mortgage,0,good,suburban
56,bachelor,employed,middle,single,0,rent,1,good,urban
61,bachelor,employed,high,married,0,rent,0,fair,suburban
60,vocational,student,middle,married,2_plus,owned,2_plus,good,suburban
85,bachelor,retired,middle,married,2_plus,rent,2_plus,poor,urban
63,bachelor,employed,low,married,1,mortgage,0,fair,rural
30,bachelor,employed,middle,married,1,rent,1,fair,urban
27,postgraduate,employed,middle,separated,2_plus,owned,2_plus,fair,rural
36,high_school,employed,high,single,0,mortgage,2_plus,fair,suburban
41,vocational,employed,middle,married,1,owned,0,fair,suburban
48,vocational,employed,middle,single,0,owned,1,fair,suburban
39,high_school,unemployed,low,single,2_plus,mortgage,1,good,urban
72,vocational,self_employed,middle,married,2_plus,mortgage,0,poor,rural
45,bachelor,student,low,married,0,mortgage,0,good,urban
41,high_school,employed,middle,single,0,rent,2_plus,fair,urban
18,vocational,retired,low,separated,2_plus,owned,1,fair,suburban
40,high_school,employed,low,married,2_plus,rent,0,fair,suburban
62,bachelor,self_employed,low,single,0,mortgage,0,fair,urban
56,postgraduate,unemployed,middle,married,1,owned,2_plus,fair,urban
30,high_school,employed,high,married,2_plus,owned,2_plus,fair,suburban
40,high_school,retired,middle,married,0,rent,1,good,urban
28,vocational,employed,middle,married,2_plus,mortgage,1,good,suburban
58,high_school,employed,middle,single,0,owned,1,good,suburban
33,vocational,unemployed,low,single,2_plus,owned,0,good,urban
64,high_school,employed,middle,single,1,owned,0,good,suburban
53,high_school,employed,low,married,2_plus,rent,1,fair,rural
49,vocational,employed,low,married,0,mortgage,0,good,suburban
22,high_school,self_employed,middle,married,1,mortgage,0,good,suburban
47,bachelor,employed,middle,married,1,rent,1,good,suburban
21,vocational,self_employed,middle,single,0,mortgage,2_plus,good,urban
59,vocational,employed,middle,single,1,rent,1,good,suburban
60,high_school,retired,middle,married,1,owned,2_plus,good,urban
65,high_school,employed,low,single,0,rent,1,good,urban
43,bachelor,employed,high,married,1,owned,0,poor,suburban
31,bachelor,employed,low,married,1,mortgage,0,good,urban
57,high_school,self_employed,middle,separated,2_plus,mortgage,1,good,urban
53,bachelor,employed,high,married,2_plus,rent,2_plus,good,rural
20,postgraduate,self_employed,middle,separated,1,mortgage,1,good,suburban
24,bachelor,employed,middle,married,0,rent,1,poor,suburban
34,vocational,employed,middle,married,1,mortgage,1,fair,rural
32,postgraduate,employed,middle,married,1,owned,1,good,rural
62,bachelor,student,low,married,2_plus,rent,0,fair,urban
61,vocational,employed,low,single,0,owned,0,fair,urban
36,high_school,self_employed,low,married,2_plus,owned,0,good,urban
83,high_school,employed,low,separated,2_plus,rent,1,good,suburban
38,high_school,employed,low,separated,0,rent,1,fair,urban
39,bachelor,employed,middle,married,2_plus,rent,1,good,urban
72,bachelor,retired,middle,married,2_plus,rent,1,poor,urban
70,postgraduate,retired,middle,married,1,mortgage,1,good,urban
38,postgraduate,student,middle,single,2_plus,rent,0,good,urban
83,bachelor,retired,middle,separated,1,rent,1,good,urban
54,postgraduate,employed,middle,single,0,mortgage,1,poor,suburban
39,vocational,employed,middle,married,1,rent,0,good,urban
28,vocational,employed,middle,married,2_plus,mortgage,2_plus,good,urban
37,high_school,employed,low,married,2_plus,owned,0,good,rural
78,high_school,retired,middle,married,2_plus,owned,1,fair,urban
45,postgraduate,retired,middle,single,0,owned,2_plus,good,suburban
30,vocational,employed,middle,single,0,mortgage,1,good,urban
74,bachelor,retired,low,separated,1,rent,0,poor,suburban
53,bachelor,employed,middle,married,0,mortgage,2_plus,good,suburban
31,high_school,employed,middle,married,2_plus,mortgage,0,good,urban
80,postgraduate,retired,middle,single,0,owned,1,fair,urban
33,high_school,unemployed,low,married,2_plus,owned,0,good,suburban
75,high_school,retired,low,married,0,rent,1,poor,urban
81,high_school,retired,middle,married,0,owned,0,good,urban
52,bachelor,employed,middle,married,2_plus,rent,2_plus,good,urban
22,postgraduate,retired,middle,single,0,mortgage,1,poor,suburban
30,bachelor,employed,low,separated,2_plus,owned,1,good,suburban
34,vocational,employed,high,separated,2_plus,mortgage,0,fair,urban
55,postgraduate,unemployed,low,married,1,rent,2_plus,fair,rural
48,postgraduate,employed,middle,married,0,mortgage,2_plus,good,urban
51,bachelor,student,middle,married,2_plus,rent,1,good,suburban
59,high_school,employed,low,married,2_plus,mortgage,2_plus,good,suburban
45,bachelor,employed,middle,married,2_plus,mortgage,0,good,urban
53,postgraduate,self_employed,high,single,0,owned,1,fair,rural
49,high_school,employed,middle,married,2_plus,owned,1,good,rural
37,vocational,retired,low,separated,1,mortgage,0,fair,rural
55,high_school,employed,high,married,0,mortgage,1,fair,urban
45,bachelor,student,middle,single,0,rent,1,fair,urban
54,high_school,student,middle,single,2_plus,mortgage,1,fair,urban
49,vocational,employed,low,single,1,rent,2_plus,poor,urban
59,vocational,employed,middle,single,1,mortgage,1,fair,urban
43,high_school,employed,low,married,1,owned,0,poor,rural
73,high_school,retired,middle,single,0,mortgage,0,poor,urban
29,high_school,employed,middle,separated,0,mortgage,2_plus,fair,rural
45,vocational,employed,middle,married,2_plus,mortgage,0,good,suburban
32,bachelor,employed,middle,single,0,mortgage,1,good,urban
39,vocational,self_employed,low,married,2_plus,owned,0,fair,rural
45,bachelor,employed,middle,married,0,mortgage,0,fair,urban
37,postgraduate,employed,low,separated,0,rent,0,good,urban
27,bachelor,self_employed,middle,married,1,mortgage,2_plus,fair,rural
26,bachelor,employed,low,married,0,owned,0,good,urban
23,bachelor,employed,high,single,0,rent,1,fair,rural
54,postgraduate,employed,middle,married,1,rent,0,fair,urban
44,high_school,employed,middle,married,1,mortgage,1,fair,rural
32,high_school,employed,middle,separated,2_plus,owned,0,good,urban
29,bachelor,employed,middle,separated,1,owned,1,poor,urban
22,vocational,employed,middle,single,0,owned,1,good,urban
47,bachelor,employed,middle,married,2_plus,owned,1,good,suburban
56,bachelor,employed,high,married,2_plus,owned,2_plus,good,urban
38,postgraduate,employed,middle,single,0,rent,0,fair,suburban
44,bachelor,employed,high,single,0,rent,2_plus,good,rural
62,postgraduate,unemployed,middle,single,0,rent,1,fair,suburban
45,vocational,employed,middle,married,1,rent,1,good,suburban
52,bachelor,unemployed,high,single,2_plus,owned,2_plus,good,suburban
46,high_school,employed,high,married,2_plus,owned,0,good,urban
59,vocational,student,low,married,1,rent,0,good,urban
73,vocational,retired,low,single,2_plus,rent,2_plus,poor,urban
32,vocational,employed,low,married,2_plus,mortgage,0,good,rural
43,bachelor,employed,middle,married,1,rent,1,fair,suburban
46,vocational,employed,middle,separated,1,owned,1,good,suburban
64,bachelor,employed,high,single,0,owned,1,fair,urban
45,high_school,employed,high,single,0,owned,1,poor,urban
56,postgraduate,employed,middle,married,2_plus,owned,1,good,suburban
40,vocational,employed,middle,separated,2_plus,owned,0,good,urban
29,high_school,employed,middle,married,1,mortgage,1,good,suburban
37,vocational,employed,middle,single,2_plus,mortgage,0,fair,urban
48,bachelor,employed,middle,married,2_plus,owned,1,poor,suburban
62,bachelor,employed,high,single,0,owned,1,good,urban
25,high_school,employed,middle,married,0,owned,1,good,suburban
30,high_school,employed,high,single,0,mortgage,1,good,suburban
44,high_school,student,middle,single,0,owned,2_plus,fair,rural
25,bachelor,employed,middle,single,0,mortgage,1,good,urban
43,vocational,employed,middle,married,1,owned,0,good,suburban
40,bachelor,employed,low,separated,0,owned,1,poor,urban
45,vocational,self_employed,middle,married,2_plus,mortgage,0,good,suburban
60,vocational,employed,high,married,2_plus,mortgage,1,good,urban
57,high_school,employed,middle,single,0,owned,1,good,suburban
26,vocational,self_employed,middle,single,0,rent,1,fair,urban
48,vocational,employed,middle,married,0,owned,1,good,urban
85,postgraduate,retired,middle,married,2_plus,owned,0,good,rural
49,vocational,employed,low,separated,0,rent,2_plus,fair,urban
32,vocational,employed,middle,separated,2_plus,rent,2_plus,good,urban
19,high_school,employed,low,married,1,rent,1,good,urban
20,bachelor,employed,low,single,2_plus,rent,0,good,suburban
62,bachelor,employed,middle,married,1,rent,0,fair,urban
19,postgraduate,unemployed,low,separated,0,rent,0,good,urban
62,bachelor,employed,high,single,2_plus,mortgage,0,good,urban
34,vocational,employed,middle,married,1,owned,0,good,urban
58,vocational,retired,high,married,2_plus,owned,0,poor,urban
49,bachelor,employed,high,single,0,owned,2_plus,good,rural
34,bachelor,employed,low,separated,1,rent,2_plus,good,suburban
74,bachelor,unemployed,low,married,2_plus,rent,0,poor,urban
26,postgraduate,employed,high,married,1,mortgage,1,poor,suburban
45,high_school,employed,low,separated,2_plus,mortgage,0,fair,suburban
78,vocational,student,low,married,2_plus,owned,1,poor,urban
24,high_school,employed,middle,married,2_plus,rent,1,good,urban
