age,education,employment,income,marital,children,housing,vehicle,health,region
25,bachelor,retired,middle,single,0,mortgage,0,fair,urban
26,vocational,self_employed,middle,separated,1,rent,1,good,urban
26,postgraduate,employed,low,separated,2_plus,rent,0,fair,rural
34,vocational,employed,high,single,0,rent,1,good,rural
29,high_school,employed,middle,single,2_plus,rent,0,good,urban
83,high_school,unemployed,low,married,0,rent,2_plus,poor,urban
26,postgraduate,employed,middle,single,2_plus,mortgage,1,good,rural
31,vocational,retired,low,married,0,owned,0,good,rural
49,postgraduate,self_employed,middle,separated,2_plus,rent,1,good,urban
50,high_school,employed,low,separated,0,owned,0,fair,suburban
45,vocational,employed,middle,married,0,owned,1,fair,suburban
41,bachelor,employed,middle,married,2_plus,owned,1,good,rural
27,bachelor,self_employed,low,married,1,rent,0,good,urban
44,vocational,employed,middle,separated,2_plus,rent,2_plus,good,suburban
43,bachelor,employed,low,single,0,rent,0,good,suburban
36,bachelor,unemployed,low,married,2_plus,mortgage,0,good,urban
62,postgraduate,retired,middle,married,1,mortgage,2_plus,fair,urban
73,bachelor,retired,middle,single,0,mortgage,1,good,suburban
58,postgraduate,self_employed,middle,married,2_plus,owned,0,fair,suburban
39,high_school,employed,high,married,1,mortgage,1,fair,urban
49,bachelor,employed,middle,separated,2_plus,owned,0,good,urban
51,bachelor,employed,middle,married,1,rent,1,fair,suburban
49,vocational,employed,middle,single,2_plus,owned,1,good,urban
43,postgraduate,unemployed,low,married,2_plus,rent,0,good,urban
31,bachelor,employed,middle,single,0,owned,2_plus,good,urban
47,bachelor,employed,low,married,2_plus,rent,0,good,rural
38,postgraduate,employed,middle,separated,2_plus,mortgage,1,fair,urban
71,high_school,employed,middle,single,1,owned,2_plus,good,rural
72,bachelor,retired,low,married,2_plus,owned,0,fair,rural
50,bachelor,employed,high,married,1,owned,1,good,rural
70,vocational,retired,low,separated,2_plus,mortgage,0,fair,suburban
42,high_school,student,middle,married,2_plus,rent,1,good,rural
53,bachelor,retired,middle,married,1,mortgage,1,good,suburban
27,high_school,employed,middle,married,2_plus,mortgage,2_plus,good,suburban
42,vocational,unemployed,low,married,2_plus,mortgage,2_plus,fair,rural
59,postgraduate,retired,low,separated,0,rent,0,poor,urban
81,bachelor,retired,low,married,2_plus,owned,0,fair,urban
60,vocational,employed,low,single,0,rent,0,fair,rural
47,vocational,employed,low,separated,0,rent,0,good,suburban
24,bachelor,self_employed,middle,married,2_plus,rent,1,poor,rural
40,postgraduate,employed,high,married,2_plus,rent,2_plus,fair,urban
58,vocational,employed,middle,married,1,owned,2_plus,fair,rural
44,postgraduate,employed,low,married,0,owned,0,fair,urban
54,vocational,employed,high,married,1,owned,0,good,rural
83,vocational,retired,middle,married,2_plus,owned,0,fair,urban
40,postgraduate,employed,low,single,0,owned,0,poor,suburban
43,bachelor,self_employed,low,married,2_plus,owned,1,poor,suburban
56,bachelor,employed,middle,married,1,rent,0,fair,urban
40,vocational,employed,middle,married,0,mortgage,2_plus,good,rural
35,vocational,employed,low,single,2_plus,rent,0,poor,suburban
50,vocational,employed,low,single,2_plus,owned,1,fair,urban
38,vocational,employed,middle,married,1,owned,2_plus,fair,rural
36,postgraduate,employed,middle,separated,2_plus,mortgage,1,good,suburban
62,postgraduate,unemployed,low,married,2_plus,mortgage,0,fair,rural
26,bachelor,employed,middle,married,0,owned,0,good,suburban
49,bachelor,employed,middle,married,2_plus,mortgage,1,fair,urban
40,bachelor,employed,high,single,0,owned,1,good,urban
48,bachelor,employed,middle,single,0,rent,1,good,suburban
44,postgraduate,employed,low,single,0,rent,0,fair,suburban
65,bachelor,retired,middle,married,1,owned,1,good,suburban
62,bachelor,employed,middle,married,2_plus,mortgage,0,good,urban
36,high_school,employed,middle,married,0,rent,1,good,urban
60,bachelor,employed,low,separated,1,rent,0,good,urban
23,high_school,employed,low,single,0,owned,1,good,urban
55,vocational,employed,high,single,2_plus,mortgage,1,good,rural
42,bachelor,unemployed,low,single,2_plus,mortgage,0,good,rural
74,bachelor,retired,high,single,0,owned,0,good,urban
57,bachelor,employed,low,married,2_plus,mortgage,2_plus,good,suburban
46,bachelor,employed,middle,married,2_plus,mortgage,0,good,rural
22,high_school,employed,low,single,0,owned,0,fair,suburban
18,vocational,self_employed,middle,married,0,owned,0,good,urban
45,bachelor,employed,high,single,0,owned,2_plus,good,urban
39,postgraduate,employed,middle,single,0,owned,2_plus,fair,urban
29,bachelor,employed,middle,married,2_plus,mortgage,2_plus,poor,rural
27,bachelor,unemployed,low,single,1,rent,1,good,urban
62,vocational,employed,middle,separated,0,owned,0,poor,suburban
33,high_school,employed,low,single,0,owned,1,good,urban
58,postgraduate,employed,middle,single,0,owned,0,poor,urban
53,bachelor,employed,middle,single,1,owned,1,fair,suburban
49,high_school,employed,low,married,2_plus,mortgage,1,good,suburban
56,bachelor,employed,high,single,0,rent,1,good,urban
18,bachelor,student,low,married,0,rent,0,poor,suburban
84,vocational,employed,high,married,2_plus,owned,2_plus,good,rural
85,bachelor,retired,middle,married,2_plus,rent,1,poor,urban
36,postgraduate,employed,middle,married,2_plus,owned,1,good,rural
55,high_school,retired,middle,married,1,rent,1,fair,urban
35,high_school,employed,middle,separated,2_plus,owned,1,fair,rural
36,postgraduate,employed,high,single,0,mortgage,2_plus,fair,suburban
84,vocational,retired,middle,married,1,owned,0,fair,suburban
36,vocational,self_employed,low,married,1,owned,1,good,suburban
39,high_school,unemployed,low,single,2_plus,mortgage,1,good,urban
28,vocational,self_employed,low,married,2_plus,owned,0,fair,rural
31,high_school,employed,low,married,2_plus,mortgage,0,good,urban
24,high_school,unemployed,low,single,0,rent,0,good,urban
18,vocational,employed,high,married,2_plus,owned,1,good,suburban
43,bachelor,employed,high,married,2_plus,owned,0,fair,suburban
44,high_school,employed,low,separated,1,rent,0,fair,urban
22,postgraduate,employed,high,married,1,owned,2_plus,good,urban
30,high_school,retired,middle,single,0,mortgage,0,fair,suburban
40,high_school,employed,middle,single,0,owned,2_plus,good,urban
26,postgraduate,employed,low,separated,2_plus,mortgage,1,good,suburban
58,high_school,employed,middle,single,0,owned,1,good,suburban
33,vocational,employed,middle,single,2_plus,rent,0,good,urban
64,bachelor,employed,middle,married,0,rent,0,poor,urban
36,high_school,student,low,married,2_plus,owned,1,good,urban
49,vocational,employed,middle,single,0,mortgage,2_plus,good,suburban
22,high_school,self_employed,middle,single,1,mortgage,0,good,suburban
47,postgraduate,self_employed,middle,married,2_plus,rent,1,good,suburban
58,vocational,self_employed,middle,single,0,mortgage,2_plus,good,urban
31,vocational,employed,middle,single,0,rent,2_plus,good,suburban
80,bachelor,retired,middle,married,2_plus,owned,1,good,urban
42,high_school,employed,low,married,2_plus,rent,1,good,urban
43,bachelor,employed,high,married,2_plus,owned,0,poor,urban
39,bachelor,employed,high,separated,0,rent,0,good,urban
57,high_school,retired,middle,separated,1,mortgage,1,good,urban
37,high_school,employed,middle,single,2_plus,rent,2_plus,fair,rural
20,postgraduate,employed,low,single,2_plus,mortgage,0,good,suburban
39,bachelor,employed,high,married,0,rent,2_plus,fair,suburban
34,vocational,employed,middle,married,0,mortgage,1,fair,rural
33,postgraduate,employed,middle,married,1,mortgage,1,good,rural
68,bachelor,employed,low,single,0,owned,0,poor,urban
51,vocational,retired,low,married,1,owned,0,fair,urban
36,bachelor,employed,low,married,2_plus,mortgage,0,good,rural
83,high_school,employed,high,single,1,owned,1,poor,suburban
41,high_school,employed,high,separated,0,rent,1,fair,suburban
18,bachelor,self_employed,high,married,2_plus,owned,1,good,urban
48,vocational,employed,low,married,1,rent,0,poor,urban
70,postgraduate,retired,middle,separated,1,mortgage,1,good,urban
51,postgraduate,employed,middle,married,2_plus,rent,1,good,urban
83,bachelor,retired,low,separated,2_plus,owned,2_plus,fair,rural
54,postgraduate,employed,middle,married,2_plus,mortgage,1,poor,suburban
39,vocational,unemployed,middle,single,0,rent,0,good,urban
28,postgraduate,employed,middle,married,2_plus,owned,1,good,urban
40,high_school,employed,low,married,2_plus,mortgage,1,good,rural
64,high_school,employed,middle,single,0,owned,1,good,urban
32,postgraduate,employed,middle,single,2_plus,owned,2_plus,good,suburban
40,vocational,employed,middle,married,0,mortgage,1,good,urban
74,bachelor,self_employed,middle,separated,1,mortgage,0,good,urban
22,bachelor,employed,middle,separated,2_plus,mortgage,1,good,suburban
23,high_school,student,middle,married,1,mortgage,0,good,urban
80,postgraduate,retired,low,single,2_plus,owned,0,poor,urban
42,high_school,unemployed,low,separated,2_plus,rent,0,fair,suburban
61,high_school,student,middle,single,0,rent,1,good,suburban
30,vocational,student,low,married,0,mortgage,0,good,urban
54,bachelor,employed,middle,single,2_plus,rent,1,good,urban
70,vocational,retired,middle,single,0,mortgage,1,poor,urban
30,bachelor,employed,low,married,2_plus,rent,2_plus,good,rural
49,vocational,employed,middle,married,2_plus,mortgage,0,fair,urban
57,postgraduate,self_employed,middle,married,1,rent,2_plus,fair,urban
36,postgraduate,employed,low,separated,2_plus,mortgage,0,good,urban
51,bachelor,student,middle,married,2_plus,rent,1,good,suburban
32,high_school,self_employed,low,married,2_plus,mortgage,0,fair,rural
30,vocational,employed,low,married,2_plus,rent,0,good,urban
76,vocational,retired,high,single,0,owned,1,fair,rural
58,vocational,employed,middle,single,0,mortgage,1,good,rural
33,vocational,employed,high,married,0,mortgage,1,fair,rural
58,high_school,employed,middle,married,0,mortgage,1,fair,urban
29,bachelor,employed,middle,separated,2_plus,rent,1,good,urban
54,high_school,student,middle,married,2_plus,mortgage,1,fair,urban
49,vocational,self_employed,middle,married,1,owned,1,good,urban
26,vocational,employed,low,single,0,mortgage,0,fair,suburban
36,high_school,employed,middle,married,1,owned,1,good,rural
41,high_school,employed,middle,single,0,mortgage,0,fair,urban
66,vocational,student,middle,single,0,owned,2_plus,poor,rural
22,vocational,employed,high,separated,2_plus,owned,0,fair,suburban
32,bachelor,employed,high,married,2_plus,owned,1,good,urban
58,high_school,employed,middle,separated,0,owned,1,fair,rural
49,bachelor,employed,high,married,1,mortgage,1,fair,urban
37,bachelor,employed,middle,married,2_plus,rent,0,good,urban
27,bachelor,self_employed,middle,married,1,mortgage,1,good,rural
26,bachelor,employed,high,married,0,owned,1,good,urban
23,bachelor,employed,high,single,0,rent,1,fair,rural
42,high_school,unemployed,low,single,0,rent,0,fair,urban
44,bachelor,employed,middle,married,1,mortgage,0,fair,suburban
43,high_school,unemployed,low,separated,1,rent,1,good,urban
53,bachelor,employed,high,separated,1,mortgage,1,good,urban
71,high_school,retired,middle,single,0,owned,0,good,urban
55,bachelor,employed,high,single,2_plus,owned,1,good,suburban
56,bachelor,employed,middle,separated,0,mortgage,2_plus,fair,urban
51,postgraduate,employed,middle,single,0,rent,2_plus,fair,suburban
44,postgraduate,employed,low,married,2_plus,rent,2_plus,good,rural
62,bachelor,employed,middle,single,0,rent,1,fair,suburban
83,vocational,retired,middle,married,1,rent,1,poor,suburban
32,bachelor,employed,high,separated,1,rent,1,good,suburban
46,high_school,employed,low,married,2_plus,owned,0,good,urban
60,vocational,employed,middle,married,1,rent,0,fair,urban
45,bachelor,unemployed,middle,married,2_plus,rent,1,good,urban
32,postgraduate,employed,middle,married,0,mortgage,0,fair,rural
55,high_school,student,middle,married,2_plus,rent,2_plus,fair,urban
26,vocational,employed,middle,married,2_plus,owned,0,good,suburban
44,vocational,employed,middle,single,0,owned,1,fair,suburban
45,high_school,employed,high,single,0,owned,1,poor,urban
74,bachelor,self_employed,high,married,2_plus,owned,1,good,suburban
57,vocational,retired,middle,married,0,owned,0,fair,urban
58,bachelor,student,middle,married,1,mortgage,2_plus,good,suburban
33,postgraduate,employed,middle,single,2_plus,mortgage,0,good,urban
48,bachelor,employed,middle,separated,1,rent,2_plus,fair,suburban
58,bachelor,employed,high,single,0,rent,1,good,urban
25,high_school,employed,middle,married,0,owned,1,poor,suburban
54,high_school,self_employed,middle,single,0,mortgage,1,good,suburban
49,bachelor,retired,middle,married,1,rent,0,fair,suburban
52,postgraduate,employed,middle,married,2_plus,owned,1,poor,urban
33,vocational,employed,high,married,2_plus,owned,2_plus,good,suburban
75,bachelor,retired,high,single,0,owned,1,poor,suburban
60,vocational,self_employed,middle,separated,2_plus,mortgage,2_plus,good,suburban
60,vocational,unemployed,low,married,2_plus,mortgage,0,good,urban
57,high_school,employed,middle,single,0,owned,1,fair,suburban
26,vocational,employed,middle,single,0,rent,1,fair,suburban
42,bachelor,employed,high,married,0,owned,0,good,urban
85,bachelor,employed,middle,married,2_plus,owned,0,good,rural
60,bachelor,employed,low,married,2_plus,rent,0,good,urban
62,vocational,student,middle,separated,1,rent,1,good,urban
68,high_school,retired,low,married,1,rent,1,poor,urban
20,bachelor,employed,high,single,2_plus,rent,0,poor,suburban
57,bachelor,employed,low,married,1,rent,0,fair,urban
49,high_school,employed,low,single,0,rent,0,good,urban
52,bachelor,employed,low,married,1,mortgage,0,good,urban
22,postgraduate,unemployed,low,married,0,owned,0,good,urban
66,vocational,retired,low,single,0,mortgage,0,poor,urban
49,bachelor,self_employed,middle,married,1,mortgage,1,good,urban
81,bachelor,retired,low,separated,2_plus,rent,2_plus,poor,rural
53,bachelor,employed,middle,married,2_plus,owned,1,good,urban
26,bachelor,employed,middle,married,2_plus,mortgage,0,good,urban
56,high_school,employed,middle,married,1,rent,0,fair,suburban
22,postgraduate,employed,low,married,2_plus,owned,2_plus,good,urban
62,high_school,employed,middle,separated,2_plus,rent,1,good,urban
